Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q9UBS0	p70S6K[beta]	2.31770736387391	0.655017613172394	2.9727249770463	3.37263414340727	-0.785932751350971	-0.768792836068322	0.0404445589541466	25.8888888888889
P17612	PKA[alpha]	2.69897000433602	0.479483347603492	3.17845335193951	3.20481541031758	-0.666684676578224	-0.65826677821422	0.0283053617727864	56.5555555555556
Q13976	PKG1	2.27709758777492	0.59907803547583	2.87617562325075	2.90378541465359	-0.679364367134684	-0.675810615364448	0.0270928194476996	41.2222222222222
Q86V86	Pim3	2.10565347288739	0.387216143280265	2.49286961616766	2.60906489289662	-0.630303854522868	-0.631433581318707	0.0139162288891806	58.6666666666667
Q9P1W9	Pim2	2.08197849229752	0.439940260036395	2.52191875233391	2.60906489289662	-0.678087778767351	-0.694237261377225	0.0276847616508917	39.4444444444444
P17252	PKC[alpha]	1.80940155216015	0.673664139071249	2.4830656912314	2.52753610339301	-0.68565124651143	-0.68023553662931	0.0155227598667566	32.2222222222222
P51817	PRKX	1.86051683655107	0.505845405981557	2.36636224253263	2.50584540598156	-0.677628835905943	-0.673910303487978	0.0225143385843054	34.1111111111111
Q15139	PKD1	1.66027146175003	0.673664139071249	2.33393560082127	2.25869079110043	-0.903165980902315	-0.903165980902315	0	6
Q16566	CaMK4	1.6118571762432	0.655017613172394	2.26687478941559	2.25869079110043	-0.782340212555141	-0.763134297384471	0.054303478693748	12.5555555555556
Q13153	PAK1	1.48751798090039	0.673664139071249	2.16118211997164	2.16851416075134	-0.877824565465292	-0.877824565465292	0	6
O15111	IKK[alpha]	1.58832308609629	0.673664139071249	2.26198722516754	2.14218522202899	-1.00445622107425	-0.944714250923524	0.089612955226091	3.66666666666667
P41743	PKC[iota]	1.44486432798026	0.591672825239305	2.03653715321956	1.97469413473523	-0.726760920995623	-0.731275308078112	0.0318764771778009	16.2222222222222
